,Request #,Date / Time Opened,Contact Type,Preferred Language,Closed When Created,Address,City,Council District,ZIP,Latitude,Longitude,Mapped Location
11243,490771,10/29/2020 02:35:37 AM,,,False,209 Printers Alley,NASHVILLE,19.0,37201.0,36.164457299999995,-86.77851,"(36.1644573, -86.77851)"
11244,480886,10/14/2020 04:23:56 PM,,,False,563 Shute Ln,OLD HICKORY,11.0,37138.0,36.22094581163158,-86.60251515000002,"(36.22094581163158, -86.60251515000002)"
11245,480692,10/14/2020 01:39:28 PM,,,False,610 Gallatin Pike S,MADISON,8.0,37115.0,36.25752,-86.71521,"(36.25752, -86.71521)"
11246,491919,10/30/2020 02:35:59 PM,,,False,4000 Hillsboro Pike,NASHVILLE,25.0,37215.0,36.1043251,-86.8145313,"(36.1043251, -86.8145313)"
11247,492424,10/30/2020 10:00:50 PM,,,False,1015 Jefferson St,NASHVILLE,19.0,37208.0,36.172,-86.79547,"(36.172, -86.79547)"
11248,480627,10/14/2020 10:31:27 AM,,,False,250 5th Ave S,NASHVILLE,19.0,37203.0,36.15706699999999,-86.77527599999998,"(36.15706699999999, -86.77527599999999)"
11249,492363,10/30/2020 08:38:03 PM,,,False,565 Veterans Pkwy,,,,35.844658710483344,-86.49164786194085,"(35.84465871048334, -86.49164786194085)"
11250,491726,10/30/2020 12:16:14 AM,,,False,514 Church St,NASHVILLE,19.0,37219,36.16305499999999,-86.78113499999998,"(36.16305499999999, -86.78113499999999)"
11251,492391,10/30/2020 09:20:39 PM,,,False,7062 Hwy 70 S,NASHVILLE,23.0,37221,36.0759721,-86.9201265,"(36.0759721, -86.9201265)"
11252,480061,10/13/2020 02:05:43 PM,,,False,701 S 6th St,NASHVILLE,6.0,37206,36.1660946,-86.75872489999998,"(36.1660946, -86.75872489999999)"
11253,495545,11/04/2020 09:27:30 PM,,,False,2612 Lebanon Pike,NASHVILLE,15.0,37214,36.1702228,-86.673428,"(36.1702228, -86.673428)"
11254,480450,10/13/2020 07:48:53 PM,,,False,6606 Charlotte Pike,NASHVILLE,20.0,37209,36.139,-86.88173520000002,"(36.139, -86.88173520000001)"
11255,480355,10/13/2020 06:18:27 PM,,,False,5600 Charlotte Pike,NASHVILLE,20.0,37209,36.1504,-86.85880999999999,"(36.1504, -86.85881)"
11256,492408,10/30/2020 09:43:22 PM,,,False,5020 Old Hickory Blvd,HERMITAGE,11.0,37076,36.1930525,-86.6161176,"(36.1930525, -86.6161176)"
11257,490797,10/29/2020 05:45:31 AM,,,False,201 Great Circle Rd,NASHVILLE,2.0,37228,36.1938557,-86.79056640000002,"(36.1938557, -86.7905664)"
11258,490789,10/29/2020 04:36:19 AM,,,False,2713 Elm Hill Pike,NASHVILLE,15.0,37214,36.14920381160103,-86.67289619581,"(36.14920381160103, -86.67289619580998)"
11259,491561,10/29/2020 08:25:41 PM,,,False,2054 Rosa L Parks Blvd,NASHVILLE,2.0,37228,36.1908,-86.79814,"(36.1908, -86.79814)"
11260,491697,10/29/2020 10:11:42 PM,,,False,3299 Belmont Blvd,NASHVILLE,18.0,37212,36.1166868,-86.797957,"(36.1166868, -86.797957)"
11261,480405,10/13/2020 07:08:12 PM,,,False,4114 Hillsboro Rd,NASHVILLE,25.0,37215,36.1012735,-86.81760159999997,"(36.1012735, -86.81760159999999)"
11262,491736,10/30/2020 12:52:16 AM,,,False,3302 Gallatin Pike,NASHVILLE,7.0,37216,36.2091531,-86.73387070000001,"(36.2091531, -86.7338707)"
11263,480801,10/14/2020 03:17:37 PM,,,False,3798 Nolensville Pike,NASHVILLE,26.0,37211,36.08806826157507,-86.73108369325409,"(36.08806826157507, -86.73108369325409)"
11264,480697,10/14/2020 01:46:10 PM,,,False,1 Club Dr,NASHVILLE,34.0,37215,36.0504083,-86.82246200000002,"(36.0504083, -86.82246200000002)"
11265,480795,10/14/2020 03:08:54 PM,,,False,6861 Bridgewater Dr,NASHVILLE,35.0,37221,36.08465,-87.00486,"(36.08465, -87.00486)"
11266,491728,10/30/2020 12:27:44 AM,,,False,4290 Kenilwood Dr,NASHVILLE,16.0,37204,36.0963614,-86.76220889999998,"(36.0963614, -86.76220889999999)"
11267,480600,10/14/2020 12:31:29 AM,,,False,1807 West End Ave,NASHVILLE,19.0,37203,36.1524685,-86.7964432,"(36.1524685, -86.7964432)"
11268,481007,10/14/2020 06:17:59 PM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219,36.163000000000004,-86.78200000000001,"(36.163, -86.782)"
11269,492252,10/30/2020 07:05:00 PM,,,False,410-498 51st Ave N,NASHVILLE,24.0,37209,36.152879999999996,-86.8486,"(36.15288, -86.8486)"
11270,477317,10/07/2020 07:43:33 PM,,,False,5501 Clarksville Hwy,JOELTON,1.0,37080,36.27929996165642,-86.87396110674592,"(36.27929996165642, -86.87396110674592)"
11271,476964,10/07/2020 02:29:11 PM,,,False,275 Stewarts Ferry Pike,NASHVILLE,14.0,37214,36.1613385,-86.6442057,"(36.1613385, -86.6442057)"
11272,477362,10/07/2020 08:22:13 PM,,,False,1235 6th Ave N,NASHVILLE,19.0,37208,36.175825,-86.79025279999998,"(36.175825, -86.79025279999999)"
11273,477571,10/08/2020 11:21:46 AM,,,False,822 Tennessee Ave,,,,36.58536706178748,-82.17461880674591,"(36.58536706178748, -82.17461880674591)"
11274,491098,10/29/2020 03:24:01 PM,,,False,118 Gleaves St,MADISON,10.0,37115,36.294709999999995,-86.70496,"(36.29471, -86.70496)"
11275,477087,10/07/2020 04:04:37 PM,,,False,305 W Trinity Ln,NASHVILLE,2.0,37207,36.2067367,-86.7801439,"(36.2067367, -86.7801439)"
11276,480903,10/14/2020 04:39:22 PM,,,False,220 French Landing Dr,NASHVILLE,2.0,37228,36.19278,-86.79778,"(36.19278, -86.79778)"
11277,477088,10/07/2020 04:06:51 PM,,,False,2535 Powell Ave,NASHVILLE,16.0,37204,36.107383811583226,-86.76619029325407,"(36.10738381158323, -86.76619029325408)"
11278,490477,10/28/2020 06:42:01 PM,,,False,614 Ewing Ave,NASHVILLE,19.0,37203,36.1524876,-86.77558069999998,"(36.1524876, -86.77558069999999)"
11279,480931,10/14/2020 05:01:43 PM,,,False,361 Clofton Dr,NASHVILLE,35.0,37221,36.063969799999995,-86.9390559,"(36.0639698, -86.9390559)"
11280,480689,10/14/2020 01:38:09 PM,,,False,5109 Harding Pike,NASHVILLE,23.0,37205,36.104805999999996,-86.86845699999998,"(36.104806, -86.86845699999999)"
11281,480698,10/14/2020 01:48:41 PM,,,False,610 Gallatin Pike S,MADISON,8.0,37115,36.25752,-86.71521,"(36.25752, -86.71521)"
11282,491973,10/30/2020 03:26:38 PM,,,False,1311 Neelys Bend Rd,MADISON,9.0,37115,36.23952,-86.67183,"(36.23952, -86.67183)"
11283,492454,10/31/2020 01:08:10 AM,,,False,1148 Gallatin Pike S,MADISON,8.0,37115,36.249887242418104,-86.72080929988392,"(36.2498872424181, -86.72080929988392)"
11284,480118,10/13/2020 02:46:08 PM,,,False,,NASHVILLE,19.0,37201,36.16639060550097,-86.77811317332312,"(36.166390605500965, -86.77811317332312)"
11285,477836,10/08/2020 04:09:22 PM,,,False,5207 Centennial Blvd,NASHVILLE,20.0,37209,36.16349,-86.85176,"(36.16349, -86.85176)"
11286,478037,10/08/2020 06:51:07 PM,,,False,2710 Old Lebanon Rd,NASHVILLE,15.0,37214,36.17049,-86.66744,"(36.17049, -86.66744)"
11287,477948,10/08/2020 05:44:22 PM,,,False,500 Rolling Mill Hill Greenway,NASHVILLE,19.0,37210,36.15711784619132,-86.76585577645876,"(36.15711784619132, -86.76585577645876)"
11288,477967,10/08/2020 06:03:13 PM,,,False,5025 Old Hickory Blvd,HERMITAGE,14.0,37076,36.193466511619846,-86.61948235000001,"(36.19346651161985, -86.61948235000001)"
11289,478245,10/08/2020 11:28:06 PM,,,False,457 Donelson Pike,NASHVILLE,15.0,37214,36.1515216,-86.6660272,"(36.1515216, -86.6660272)"
11290,481033,10/14/2020 06:45:46 PM,,,False,925 Cowan St,NASHVILLE,5.0,37207,36.19087425307558,-86.78096991236109,"(36.19087425307558, -86.78096991236109)"
11291,491547,10/29/2020 08:13:29 PM,,,False,3820 Charlotte Ave,NASHVILLE,24.0,37209,36.152954,-86.83206270000002,"(36.152954, -86.83206270000001)"
11292,481216,10/14/2020 10:49:34 PM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219,36.163000000000004,-86.78200000000001,"(36.163, -86.782)"
11293,492218,10/30/2020 06:35:54 PM,,,False,2600 Gallatin Pike,NASHVILLE,7.0,37216,36.1968998,-86.74170389999998,"(36.1968998, -86.74170389999999)"
11294,478263,10/09/2020 12:54:51 AM,,,False,111 Northcreek Blvd,GOODLETTSVILLE,10.0,37072,36.32684321167672,-86.6992895932541,"(36.32684321167672, -86.6992895932541)"
11295,481217,10/14/2020 10:50:31 PM,,,False,300 Commerce St,NASHVILLE,19.0,37201,36.16271216160678,-86.77690539325407,"(36.162712161606784, -86.77690539325407)"
11296,481044,10/14/2020 07:02:37 PM,,,False,333 Commerce St,NASHVILLE,19.0,37201,36.16228199999999,-86.77676489999998,"(36.16228199999999, -86.77676489999999)"
11297,481048,10/14/2020 07:11:12 PM,,,False,1015 Joyce Ln,NASHVILLE,8.0,37216,36.234387492819074,-86.72811571508646,"(36.23438749281907, -86.72811571508646)"
11298,477464,10/07/2020 09:53:49 PM,,,False,1215 Gallatin Pike S,MADISON,7.0,37115,36.24673929999999,-86.72043659999999,"(36.24673929999999, -86.7204366)"
11299,478085,10/08/2020 07:38:26 PM,,,False,444 McNally Dr,NASHVILLE,26.0,37211,36.093005600000005,-86.741716,"(36.0930056, -86.741716)"
11300,478296,10/09/2020 03:51:24 AM,,,False,,NASHVILLE,24.0,37205,36.12380806159021,-86.8504861067459,"(36.12380806159021, -86.8504861067459)"
11301,492412,10/30/2020 09:49:46 PM,,,False,2611 McGavock Pk,NASHVILLE,15.0,37214,36.21792,-86.69829,"(36.21792, -86.69829)"
11302,481119,10/14/2020 08:18:42 PM,,,False,506 2nd Ave N,NASHVILLE,19.0,37201,36.17007546160988,-86.77953675,"(36.17007546160988, -86.77953675)"
11303,491318,10/29/2020 05:24:59 PM,,,False,3511 Dickerson Pike,NASHVILLE,8.0,37207,36.250291,-86.7563739,"(36.250291, -86.7563739)"
11304,491397,10/29/2020 06:16:08 PM,,,False,2313 Elliston Pl,NASHVILLE,21.0,37203,36.14909031160098,-86.80605139325407,"(36.14909031160098, -86.80605139325407)"
11305,481165,10/14/2020 09:05:44 PM,,,False,1906 Charlotte Ave,NASHVILLE,21.0,37203,36.1577523,-86.80247709999998,"(36.1577523, -86.80247709999999)"
11306,481215,10/14/2020 10:46:44 PM,,,False,333 Commerce St,NASHVILLE,19.0,37201,36.16254431160667,-86.77678099325409,"(36.16254431160667, -86.77678099325409)"
11307,478123,10/08/2020 08:16:47 PM,,,False,1550 Gallatin Pike N,MADISON,10.0,37115,36.2906536,-86.70520340000002,"(36.2906536, -86.7052034)"
11308,491766,10/30/2020 06:54:44 AM,,,False,3821 Green Hills Village Dr,NASHVILLE,25.0,37215,36.10834241931576,-86.81733346931155,"(36.10834241931576, -86.81733346931154)"
11309,490142,10/28/2020 03:06:25 PM,,,False,650 Gallatin Pike S,MADISON,8.0,37115,36.25597,-86.71503,"(36.25597, -86.71503)"
11310,480947,10/14/2020 05:13:08 PM,,,False,800 Monroe St,NASHVILLE,19.0,37208,36.175247911612075,-86.79271109999996,"(36.17524791161208, -86.79271109999996)"
11311,481023,10/14/2020 06:32:16 PM,,,False,2109 Abbott Martin Rd,NASHVILLE,25.0,37215,36.105512700000006,-86.81581640000002,"(36.1055127, -86.8158164)"
11312,477879,10/08/2020 04:48:52 PM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219,36.163000000000004,-86.78200000000001,"(36.163, -86.782)"
11313,492479,10/31/2020 04:52:17 AM,,,False,1 Music Square W,NASHVILLE,19.0,37203,36.15173879999999,-86.79313719999998,"(36.15173879999999, -86.79313719999999)"
11314,478200,10/08/2020 09:23:59 PM,,,False,900 Conference Dr,GOODLETTSVILLE,10.0,37072,36.32276878275377,-86.7020148147102,"(36.322768782753776, -86.70201481471021)"
11315,478298,10/09/2020 03:59:31 AM,,,False,206 Printers Alley,NASHVILLE,19.0,37219,36.1641938,-86.77865279999997,"(36.1641938, -86.77865279999999)"
11316,481236,10/15/2020 12:18:46 AM,,,False,626a Main St,NASHVILLE,6.0,37206,36.174082399999996,-86.76112380000001,"(36.1740824, -86.7611238)"
11317,478177,10/08/2020 09:01:30 PM,,,False,711 Gallatin Ave,NASHVILLE,6.0,37206,36.1843814,-86.7470589,"(36.1843814, -86.7470589)"
11318,481219,10/14/2020 10:56:46 PM,,,False,333 Commerce St,NASHVILLE,19.0,37201,36.16254431160667,-86.77678099325409,"(36.16254431160667, -86.77678099325409)"
11319,481064,10/14/2020 07:25:28 PM,,,False,1801 Riverbirch Way,HERMITAGE,14.0,37076,36.16910045847026,-86.62084118779677,"(36.16910045847026, -86.62084118779677)"
11320,481206,10/14/2020 10:25:09 PM,,,False,1520 Hampton St,NASHVILLE,2.0,37207,36.208162200000004,-86.779065,"(36.2081622, -86.779065)"
11321,492421,10/30/2020 09:59:04 PM,,,False,1033 Demonbreun St,NASHVILLE,19.0,37203,36.15406221160309,-86.78421449325407,"(36.15406221160309, -86.78421449325407)"
11322,492451,10/31/2020 12:25:48 AM,,,False,182 Lenox Village Dr,NASHVILLE,31.0,37211,36.025225137091134,-86.71218121424316,"(36.02522513709113, -86.71218121424317)"
11323,492092,10/30/2020 04:50:02 PM,,,False,814 Sawyer Brown Rd,NASHVILLE,22.0,37221,36.06837,-86.94925,"(36.06837, -86.94925)"
11324,492478,10/31/2020 04:38:45 AM,,,False,327 Hermitage Ave,NASHVILLE,19.0,37210,36.153420200000006,-86.7484535,"(36.1534202, -86.7484535)"
11325,492098,10/30/2020 04:52:33 PM,,,False,Metro General Hospital,NASHVILLE,21.0,37208,36.1656799,-86.80877129999998,"(36.1656799, -86.80877129999999)"
11326,492333,10/30/2020 08:12:09 PM,,,False,2909 Sidco Dr,NASHVILLE,16.0,37204,36.1100649,-86.75624090000001,"(36.1100649, -86.7562409)"
11327,492450,10/31/2020 12:17:13 AM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219,36.163000000000004,-86.78200000000001,"(36.163, -86.782)"
11328,489969,10/28/2020 01:02:40 PM,,,False,312 Acklen Park Dr,NASHVILLE,21.0,37203,36.141501961597754,-86.81799669325409,"(36.141501961597754, -86.8179966932541)"
11329,490255,10/28/2020 04:08:00 PM,,,False,4928 Edmondson Pike,NASHVILLE,27.0,37211,36.07527,-86.72731999999999,"(36.07527, -86.72732)"
11330,492410,10/30/2020 09:47:56 PM,,,False,2408 Music Valley Dr,NASHVILLE,15.0,37214,36.21824,-86.69795,"(36.21824, -86.69795)"
11331,477572,10/08/2020 11:36:17 AM,,,False,4290 Kenilwood Dr,NASHVILLE,16.0,37204,36.09616923482039,-86.76231057049225,"(36.09616923482039, -86.76231057049225)"
11332,478208,10/08/2020 09:40:30 PM,,,False,173 Old Shackle Island Rd,,,,36.30717131166834,-86.62052350674591,"(36.30717131166834, -86.62052350674591)"
11333,478014,10/08/2020 06:41:00 PM,,,False,4400 Murphy Rd,NASHVILLE,24.0,37209,36.141156200000005,-86.8394836,"(36.1411562, -86.8394836)"
11334,478941,10/10/2020 02:09:28 AM,,,False,4806 Charlotte Pike,NASHVILLE,24.0,37209,36.15220101160227,-86.84518000000001,"(36.15220101160227, -86.84518000000001)"
11335,478909,10/09/2020 10:17:16 PM,,,False,7097 Old Harding Pike,NASHVILLE,34.0,37221,36.072579061568476,-86.92506390000001,"(36.072579061568476, -86.92506390000001)"
11336,478922,10/10/2020 12:16:01 AM,,,False,4530 Harding Pike,NASHVILLE,24.0,37205,36.1247222,-86.8494444,"(36.1247222, -86.8494444)"
11337,478858,10/09/2020 08:46:57 PM,,,False,2618 Hobson Pike,ANTIOCH,33.0,37013,36.07612460000001,-86.57164259999998,"(36.0761246, -86.57164259999999)"
11338,478833,10/09/2020 08:10:40 PM,,,False,212 Commerce St,NASHVILLE,19.0,37201,36.16329,-86.77675,"(36.16329, -86.77675)"
11339,478938,10/10/2020 02:02:19 AM,,,False,201 Rudy Cir,NASHVILLE,15.0,37214,36.219840399999995,-86.6945078,"(36.2198404, -86.6945078)"
11340,478905,10/09/2020 10:01:33 PM,,,False,311 Martingale Dr,OLD HICKORY,11.0,37138,36.257302911647024,-86.65814070674591,"(36.257302911647024, -86.6581407067459)"
11341,478488,10/09/2020 02:49:12 PM,,,False,329 Broadway,NASHVILLE,19.0,37201,36.160846299999996,-86.77683809999998,"(36.1608463, -86.77683809999999)"
11342,478050,10/08/2020 07:10:34 PM,,,False,6955 Charlotte Pike,NASHVILLE,22.0,37209,36.12934,-86.90283000000001,"(36.12934, -86.90283)"
11343,478949,10/10/2020 04:35:02 AM,,,False,1801 Riverbirch Way,HERMITAGE,14.0,37076,36.16883059681546,-86.62110433756041,"(36.16883059681546, -86.62110433756041)"
11344,478915,10/09/2020 10:39:06 PM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219,36.163000000000004,-86.78200000000001,"(36.163, -86.782)"
11345,478485,10/09/2020 02:47:48 PM,,,False,2345 Atrium Way,NASHVILLE,15.0,37214,36.15516450000001,-86.69115009999999,"(36.15516450000001, -86.6911501)"
11346,478525,10/09/2020 03:20:22 PM,,,False,160 Terminal Rd,,,,36.587594561788414,-87.29813060674591,"(36.587594561788414, -87.2981306067459)"
11347,478771,10/09/2020 06:55:22 PM,,,False,4153 US-41A,NASHVILLE,30.0,37211,36.07828271157089,-86.72586480000002,"(36.07828271157089, -86.72586480000001)"
11348,483768,10/19/2020 06:37:15 PM,,,False,200 4th Ave N,NASHVILLE,19.0,37219,36.163922661607344,-86.77876709325409,"(36.16392266160734, -86.77876709325409)"
11349,478950,10/10/2020 05:09:18 AM,,,False,162 Printers Alley,NASHVILLE,19.0,37201,36.1634722,-86.77825,"(36.1634722, -86.77825)"
11350,478785,10/09/2020 07:07:55 PM,,,False,3435 Lebanon Pike,HERMITAGE,14.0,37076,36.1896449,-86.626111,"(36.1896449, -86.626111)"
11351,478935,10/10/2020 01:31:38 AM,,,False,311 S Main St,GOODLETTSVILLE,10.0,37072,36.318141600000004,-86.71364919999998,"(36.3181416, -86.71364919999999)"
11352,478913,10/09/2020 10:35:34 PM,,,False,501 Heritage Dr,MADISON,8.0,37115,36.26444381165007,-86.72484950674591,"(36.26444381165007, -86.72484950674591)"
11353,478546,10/09/2020 03:35:19 PM,,,False,711 Gallatin Ave,NASHVILLE,6.0,37206,36.18438,-86.74706,"(36.18438, -86.74706)"
11354,478683,10/09/2020 05:43:23 PM,,,False,2335 Murfreesboro Pike,NASHVILLE,28.0,37217,36.08483,-86.64886,"(36.08483, -86.64886)"
11355,484565,10/20/2020 05:11:21 PM,,,False,2520 Murfreesboro Pike,NASHVILLE,29.0,37217,36.078520000000005,-86.64233,"(36.07852, -86.64233)"
11356,478454,10/09/2020 02:21:24 PM,,,False,405 American Rd,NASHVILLE,20.0,37209,36.145031599999996,-86.87401700000001,"(36.1450316, -86.874017)"
11357,478898,10/09/2020 09:39:20 PM,,,False,611 51st Ave N,NASHVILLE,20.0,37209,36.155043011603496,-86.8489769067459,"(36.15504301160349, -86.8489769067459)"
11358,477914,10/08/2020 05:15:50 PM,,,False,1523 Jones Ave,NASHVILLE,5.0,37207,36.2016615,-86.75786090000001,"(36.2016615, -86.7578609)"
11359,478220,10/08/2020 10:08:48 PM,,,False,212 Commerce St,NASHVILLE,19.0,37201,36.163285200000004,-86.77674520000001,"(36.1632852, -86.7767452)"
11360,478577,10/09/2020 04:09:20 PM,,,False,4320 Harding Pike,NASHVILLE,24.0,37205,36.12893231159242,-86.84466089325409,"(36.12893231159242, -86.8446608932541)"
11361,483785,10/19/2020 06:49:04 PM,,,False,300 Great Circle Rd,NASHVILLE,2.0,37228,36.197379999999995,-86.7939,"(36.19738, -86.7939)"
11362,484479,10/20/2020 04:22:35 PM,,,False,407 S 4th St,NASHVILLE,6.0,37206,36.16755,-86.76357,"(36.16755, -86.76357)"
11363,478433,10/09/2020 02:08:27 PM,,,False,3909 Clarksville Pike,NASHVILLE,1.0,37218,36.209152100000004,-86.8399708,"(36.2091521, -86.8399708)"
11364,478449,10/09/2020 02:17:44 PM,,,False,2408 8th Ave S,NASHVILLE,17.0,37204,36.1256342,-86.77637109999998,"(36.1256342, -86.77637109999999)"
11365,478746,10/09/2020 06:36:03 PM,,,False,210 goodlettsville,GOODLETTSVILLE,10.0,37072,36.31435719999999,-86.71188690000001,"(36.31435719999999, -86.7118869)"
11366,478940,10/10/2020 02:05:07 AM,,,False,Madison Square,MADISON,8.0,37115,36.254304100000006,-86.71703470000001,"(36.2543041, -86.7170347)"
11367,484620,10/20/2020 05:36:53 PM,,,False,618 Grassmere Park,NASHVILLE,26.0,37211,36.08576761157405,-86.75163755000001,"(36.08576761157405, -86.75163755000001)"
11368,478227,10/08/2020 10:34:34 PM,,,False,2607 12th Ave S,NASHVILLE,18.0,37204,36.123478389806856,-86.7901350895765,"(36.123478389806856, -86.7901350895765)"
11369,484102,10/20/2020 04:12:01 AM,,,False,400 21st Ave S,NASHVILLE,19.0,37203,36.147164700000005,-86.79884729999998,"(36.1471647, -86.79884729999999)"
11370,484104,10/20/2020 04:17:03 AM,,,False,2817 West End Ave,NASHVILLE,18.0,37203,36.144511,-86.81237899999998,"(36.144511, -86.81237899999999)"
11371,483570,10/19/2020 04:42:44 PM,,,False,721 Madison Square,MADISON,8.0,37115,36.255669,-86.7161053,"(36.255669, -86.7161053)"
11372,483136,10/19/2020 12:38:25 PM,,,False,2nd Ave N & Broadway,NASHVILLE,19.0,37201,36.1618914,-86.77517639999998,"(36.1618914, -86.77517639999999)"
11373,483236,10/19/2020 01:29:59 PM,,,False,3248 Blackwood Dr,NASHVILLE,13.0,37214,36.1520566,-86.627448,"(36.1520566, -86.627448)"
11374,488038,10/25/2020 06:51:43 PM,,,False,1818 Albion St,NASHVILLE,21.0,37208,36.16684,-86.80709,"(36.16684, -86.80709)"
11375,484642,10/20/2020 05:50:39 PM,,,False,618 Grassmere Park,NASHVILLE,26.0,37211,36.08576761157408,-86.75175670674594,"(36.08576761157408, -86.75175670674592)"
11376,484130,10/20/2020 12:27:57 PM,,,False,5109 Harding Pike,NASHVILLE,23.0,37205,36.104792700000004,-86.86843329999998,"(36.1047927, -86.86843329999999)"
11377,484675,10/20/2020 06:15:26 PM,,,False,3019 Dickerson Pike,NASHVILLE,8.0,37207,36.22668770000001,-86.7592748,"(36.2266877, -86.7592748)"
11378,484462,10/20/2020 04:11:35 PM,,,False,407 S 4th St,NASHVILLE,6.0,37206,36.16755,-86.76357,"(36.16755, -86.76357)"
11379,488092,10/26/2020 12:03:46 AM,,,False,7691 Hwy 70 S,NASHVILLE,22.0,37221,36.079608,-86.95434770000001,"(36.079608, -86.9543477)"
11380,488128,10/26/2020 05:44:56 AM,,,False,6410 Charlotte Pike,NASHVILLE,20.0,37209,36.143501,-86.8738443,"(36.143501, -86.8738443)"
11381,488089,10/25/2020 11:51:15 PM,,,False,1704 Church St,NASHVILLE,21.0,37203,36.1558447,-86.7964971,"(36.1558447, -86.7964971)"
11382,484646,10/20/2020 05:52:10 PM,,,False,2800 Nolensville Pike,NASHVILLE,16.0,37211,36.112777717429424,-86.74568655474697,"(36.11277771742942, -86.74568655474697)"
11383,484551,10/20/2020 05:05:37 PM,,,False,780 Old Hickory Blvd,BRENTWOOD,4.0,37027,36.04299,-86.77855,"(36.04299, -86.77855)"
11384,488004,10/25/2020 04:25:03 PM,,,False,603 N 12th St,NASHVILLE,6.0,37206,36.182834132413774,-86.74741018563509,"(36.182834132413774, -86.74741018563509)"
11385,488052,10/25/2020 08:47:40 PM,,,False,109 Cude Ln,MADISON,10.0,37115,36.29833,-86.69449,"(36.29833, -86.69449)"
11386,484507,10/20/2020 04:48:01 PM,,,False,918 21st Ave N,NASHVILLE,21.0,37208,36.16427,-86.80823000000001,"(36.16427, -86.80823)"
11387,488098,10/26/2020 12:20:09 AM,,,False,2408 Music Valley Dr,NASHVILLE,15.0,37214,36.218137311630414,-86.69796659325407,"(36.218137311630414, -86.69796659325408)"
11388,487963,10/25/2020 02:02:13 PM,,,False,1907 West End Ave,NASHVILLE,19.0,37203,36.15189046160215,-86.79790189325409,"(36.15189046160215, -86.79790189325409)"
11389,487990,10/25/2020 03:49:14 PM,,,False,2022 Rosa L Parks Blvd,NASHVILLE,2.0,37228,36.18841270000001,-86.7977485,"(36.18841270000001, -86.7977485)"
11390,484661,10/20/2020 06:01:07 PM,,,False,2381 Murfreesboro Pike,NASHVILLE,28.0,37217,36.08295,-86.64819,"(36.08295, -86.64819)"
11391,484458,10/20/2020 04:09:32 PM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219,36.163000000000004,-86.78200000000001,"(36.163, -86.782)"
11392,480776,10/14/2020 02:49:13 PM,,,False,410 11th Ave N,NASHVILLE,19.0,37203,36.163096200000005,-86.7908728,"(36.1630962, -86.7908728)"
11393,481964,10/16/2020 03:27:55 AM,,,False,7097 Old Harding Pike,NASHVILLE,34.0,37221,36.072642311568494,-86.92494790674593,"(36.072642311568494, -86.92494790674593)"
11394,481243,10/15/2020 01:38:21 AM,,,False,101 Head Dr,MADISON,8.0,37115,36.264324261650025,-86.73382674999998,"(36.26432426165002, -86.73382674999999)"
11395,488088,10/25/2020 11:48:35 PM,,,False,70 White Bridge Rd,NASHVILLE,24.0,37205,36.130074799999996,-86.85179699999999,"(36.1300748, -86.851797)"
11396,481864,10/15/2020 09:06:51 PM,,,False,2521 Nolensville Pike,NASHVILLE,16.0,37211,36.117577000000004,-86.748915,"(36.117577, -86.748915)"
11397,481022,10/14/2020 06:31:14 PM,,,False,1931 Air Ln Dr,NASHVILLE,15.0,37210,36.14731,-86.69615999999999,"(36.14731, -86.69616)"
11398,480992,10/14/2020 06:05:22 PM,,,False,2350 Gallatin Pike N,MADISON,10.0,37115,36.31051,-86.68141,"(36.31051, -86.68141)"
11399,481831,10/15/2020 08:27:07 PM,,,False,4307 N Roan St,,,,36.379022799999994,-82.4078428,"(36.3790228, -82.4078428)"
11400,484768,10/20/2020 07:27:24 PM,,,False,535 Shute Ln,OLD HICKORY,11.0,37138,36.222968,-86.60084690000001,"(36.222968, -86.6008469)"
11401,488102,10/26/2020 12:53:19 AM,,,False,6540 Charlotte Pike,NASHVILLE,20.0,37209,36.13947329999999,-86.88069279999999,"(36.1394733, -86.8806928)"
11402,481772,10/15/2020 07:10:18 PM,,,False,1124 Litton Ave,NASHVILLE,7.0,37216,36.20203781162349,-86.7372744,"(36.202037811623484, -86.7372744)"
11403,481889,10/15/2020 09:42:43 PM,,,False,6900 Lenox Village Dr,NASHVILLE,31.0,37211,36.024902061548254,-86.71194229325408,"(36.024902061548254, -86.7119422932541)"
11404,485018,10/21/2020 04:16:23 AM,,,False,3926 Lebanon Pike,HERMITAGE,14.0,37076,36.19470031162041,-86.62329390674591,"(36.194700311620416, -86.6232939067459)"
11405,481365,10/15/2020 01:47:48 PM,,,False,444 McNally Dr,NASHVILLE,26.0,37211,36.093005600000005,-86.741716,"(36.0930056, -86.741716)"
11406,481486,10/15/2020 03:16:41 PM,,,False,5775 Old Hickory Blvd,HERMITAGE,14.0,37076,36.1720244,-86.6023036,"(36.1720244, -86.6023036)"
11407,484821,10/20/2020 08:04:26 PM,,,False,5141 John Hagar Road,HERMITAGE,12.0,37076,36.155427461603644,-86.57892569325409,"(36.155427461603644, -86.57892569325409)"
